week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,redzone_carries,redzone_targets,completion_percentage,position_ranking,position,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,third_down_completion,fourth_down_completion,success_rate,home_team,win_percentage,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against,third_down_allowed,fourth_down_allowed,season
15,CLE,Q.Judkins,1.5,0.0,65.33333333333333,12.166666666666666,0.0,0.5833333333333334,0.0,12.916666666666666,4.7,0.25,-8.183333333333332,0.16666666666666666,11.033333333333333,1.083333333333334,31,0,0.0,1,1,0.0593607305936073,0.6923076923076923,CHI,-0.19338341104553727,-0.08276207977864299,-0.26736583004568953,59.85130111524164,40.14869888475837,0.31868131868131866,0.44,0.40816326530612246,1,0.23076923076923078,234.69230769230768,129.46153846153845,-10.461538461538462,0.018823295928372327,0.03720905805833169,-0.004525494015809216,25.307692307692307,0.38317757009345793,0.12455516014234876,2025
16,CLE,Q.Judkins,1.6153846153846154,0.0,61.92307692307692,10.923076923076923,0.0,0.5384615384615384,0.0,12.284615384615384,10.100000000000001,0.3076923076923077,-7.559615384615383,0.15384615384615385,11.665384615384616,-2.2846153846153836,31,0,0.0,1,1,0.06342494714587738,0.6996805111821086,BUF,-0.21151765822899807,-0.08828189989492644,-0.29134356039842607,60.60254924681344,39.39745075318656,0.3163265306122449,0.4230769230769231,0.37735849056603776,1,0.21428571428571427,181.64285714285714,140.07142857142858,-13.857142857142858,0.010521864600240783,-0.06105327127624421,0.09209352783377674,23.142857142857142,0.4135188866799205,0.13306451612903225,2025
16,KC,G.Minshew,0.0,7.333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.5733333333333334,1.4,0.0,0.0,0.0,0.0,0.0,0,0,0.6,,-1,0.0,0.0,TEN,0.09481477577964378,0.06647780980433572,0.11372404394947866,60.08869179600887,39.91130820399113,0.4134078212290503,0.7586206896551724,0.49056603773584906,0,0.42857142857142855,245.64285714285714,122.42857142857143,-16.357142857142858,0.09958370372207355,0.17053498683890017,0.011858611824910182,27.285714285714285,0.31958762886597936,0.09929078014184398,2025
4,NO,J.Johnson,6.333333333333333,0.0,0.0,58.666666666666664,0.0,0.0,0.3333333333333333,14.200000000000001,5.800000000000001,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1,2,0.2288135593220339,0.0,BUF,-0.11019553305974901,-0.10140252185680614,-0.1156286131526243,61.274509803921575,38.72549019607843,0.35,0.3333333333333333,0.4166666666666667,1,0.0,141.33333333333334,156.0,-14.666666666666666,0.04057858841214319,0.031803848393748356,0.049938311098431,23.666666666666668,0.4135188866799205,0.13306451612903225,2025
5,NO,J.Johnson,5.5,0.0,0.0,51.0,0.0,0.0,0.25,12.100000000000001,3.7,0.25,-6.300000000000001,0.0,0.0,-1.1666666666666696,0,4,0.0,2,2,0.20833333333333334,0.0,NYG,-0.08748568180259206,-0.02754729837666826,-0.13046781202249794,57.77777777777777,42.22222222222222,0.3584905660377358,0.25,0.4375,1,0.0,246.5,151.5,-19.75,0.0679040199361698,-0.018562554864930084,0.22131245909941152,25.25,0.3421588594704684,0.13385826771653545,2025
6,NO,J.Johnson,4.8,0.0,0.0,44.2,0.0,0.0,0.2,10.42,1.5,0.2,-6.72,0.0,0.0,-3.553333333333333,0,5,0.0,3,2,0.19428571428571428,0.0,NE,-0.0572695537402137,-0.06782247568530583,-0.04931161260129176,56.797583081571,43.202416918429,0.38235294117647056,0.3333333333333333,0.4,1,0.2,246.8,86.4,-13.2,0.027200686336510856,0.16501241787025916,-0.16526052494337906,19.0,0.3480565371024735,0.10509554140127389,2025
7,NO,J.Johnson,4.333333333333333,0.0,0.0,39.333333333333336,0.0,0.0,0.16666666666666666,8.933333333333334,12.9,0.16666666666666666,-7.433333333333334,0.3333333333333333,6.816666666666667,-5.2666666666666675,0,5,0.0,3,2,0.1791044776119403,0.0,CHI,-0.05505926318898747,-0.06219004509725545,-0.04961824002675458,56.54450261780105,43.455497382198956,0.37662337662337664,0.3333333333333333,0.391304347826087,1,0.16666666666666666,219.4,155.6,-6.4,0.00018282985532502535,0.06437254047310675,-0.06872671242552891,28.2,0.38317757009345793,0.12455516014234876,2025
8,NO,J.Johnson,4.428571428571429,0.0,0.0,45.0,0.0,0.0,0.14285714285714285,9.5,10.3,0.14285714285714285,-8.0,0.2857142857142857,6.250000000000001,-3.466666666666666,0,5,0.0,3,2,0.18614718614718614,0.0,TB,-0.08825967660427055,-0.08285586447474172,-0.09216365516315464,57.931034482758626,42.06896551724138,0.367816091954023,0.2727272727272727,0.4074074074074074,1,0.14285714285714285,247.14285714285714,96.71428571428571,-22.571428571428573,-0.015511912155704542,0.02626679891114924,-0.07594183352026088,23.285714285714285,0.3665254237288136,0.10588235294117647,2025
9,NO,J.Johnson,4.5,0.0,0.0,46.0,0.0,0.0,0.125,9.600000000000001,12.1,0.125,-8.100000000000001,0.125,6.299999999999999,-1.3666666666666671,0,5,0.0,3,2,0.18149466192170818,0.0,LA,-0.14145131139194664,-0.10512995339645521,-0.1645759093157428,60.79207920792079,39.20792079207921,0.3883495145631068,0.3333333333333333,0.3870967741935484,1,0.125,228.57142857142858,102.42857142857143,-24.428571428571427,-0.10595581523741904,-0.14303619171274354,-0.04982868800427768,15.857142857142858,0.34750462107208874,0.16279069767441862,2025
10,NO,J.Johnson,4.333333333333333,0.0,0.0,44.333333333333336,0.0,0.0,0.2222222222222222,9.877777777777778,19.200000000000003,0.2222222222222222,-7.277777777777779,0.1111111111111111,6.022222222222222,1.8888888888888893,0,6,0.0,3,2,0.18032786885245902,0.0,CAR,-0.1546462518675775,-0.15582246994434545,-0.1539043296960777,61.029411764705884,38.970588235294116,0.375,0.29411764705882354,0.37142857142857144,1,0.1111111111111111,216.0,110.33333333333333,-10.777777777777779,0.0816220635969889,0.13982476013289302,0.00019425257800765615,21.444444444444443,0.3731958762886598,0.16091954022988506,2025
12,NO,J.Johnson,4.3,0.0,0.0,49.1,0.0,0.0,0.3,10.809999999999999,10.600000000000001,0.2,-8.209999999999999,0.1,8.390000000000004,3.0566666666666684,0,7,0.0,3,2,0.17717717717717718,0.0,ATL,-0.12055494523729682,-0.1372101222787393,-0.10934202322911438,59.539473684210535,40.46052631578947,0.390625,0.35,0.358974358974359,1,0.2,210.1,138.9,-22.1,0.03797400699872126,0.0087018268073136,0.07045268042664354,23.3,0.33191489361702126,0.12452830188679245,2025
13,NO,J.Johnson,4.454545454545454,0.0,0.0,48.81818181818182,0.0,0.0,0.2727272727272727,10.790909090909091,8.9,0.18181818181818182,-8.190909090909091,0.09090909090909091,8.409090909090912,3.1757575757575776,0,7,0.0,3,2,0.17553191489361702,0.0,MIA,-0.13316151485598235,-0.1361406095152377,-0.1311877722405452,60.05830903790087,39.94169096209912,0.3819444444444444,0.36,0.32558139534883723,1,0.18181818181818182,215.45454545454547,140.0909090909091,-12.363636363636363,0.10011882143851078,0.20065645358927023,-0.009377609616771879,23.90909090909091,0.34965034965034963,0.12704918032786885,2025
14,NO,J.Johnson,4.5,0.0,0.0,48.0,0.0,0.0,0.25,10.633333333333333,7.800000000000001,0.16666666666666666,-8.033333333333333,0.08333333333333333,8.56666666666667,2.2666666666666675,0,7,0.0,3,2,0.18072289156626506,0.0,TB,-0.13531793154204627,-0.13231813568909992,-0.13729307802499746,60.10568031704096,39.89431968295905,0.3782051282051282,0.34615384615384615,0.3404255319148936,1,0.16666666666666666,262.9166666666667,94.75,-18.0,-0.00850606041868117,0.04014116030560167,-0.08776276834026564,23.583333333333332,0.3665254237288136,0.10588235294117647,2025
15,NO,J.Johnson,4.461538461538462,0.0,0.0,47.23076923076923,0.0,0.0,0.23076923076923078,10.415384615384616,7.0,0.15384615384615385,-7.815384615384616,0.07692307692307693,8.784615384615387,-1.315384615384616,0,7,0.0,3,2,0.18160919540229886,0.0,CAR,-0.12503217911238837,-0.12256425335460928,-0.12673546975290687,59.01234567901235,40.98765432098765,0.38323353293413176,0.3333333333333333,0.3333333333333333,1,0.23076923076923078,221.92307692307693,119.07692307692308,-9.923076923076923,0.09481879316488924,0.13785470679274783,0.04042984710759556,21.923076923076923,0.3731958762886598,0.16091954022988506,2025
16,NO,J.Johnson,4.428571428571429,0.0,0.0,46.0,0.0,0.0,0.21428571428571427,10.171428571428573,16.62,0.14285714285714285,-7.571428571428573,0.07142857142857142,9.02857142857143,-2.2714285714285714,0,8,0.0,3,2,0.1781115879828326,0.0,NYJ,-0.1133313724388446,-0.12165747935572517,-0.10766499412041196,59.127439724454646,40.87256027554535,0.39325842696629215,0.3448275862068966,0.34545454545454546,1,0.2857142857142857,207.64285714285714,130.21428571428572,-11.142857142857142,0.10383685940398707,0.17775991182144155,0.02492400094835445,27.928571428571427,0.32987551867219916,0.12318840579710146,2025
17,NO,J.Johnson,4.666666666666667,2.8666666666666667,0.0,48.86666666666667,0.0,0.0,0.2,10.601333333333333,22.42,0.13333333333333333,-8.001333333333333,0.13333333333333333,7.308666666666669,-0.12799999999999834,0,8,0.5,3,2,0.1786407766990291,0.0,TEN,-0.10437010698624022,-0.1386058364236515,-0.08171048750248598,59.81012658227848,40.189873417721515,0.4,0.3548387096774194,0.3389830508474576,1,0.3333333333333333,237.66666666666666,117.66666666666667,-18.2,0.0791220761098203,0.13760232401876576,0.005372833968774174,26.066666666666666,0.31958762886597936,0.09929078014184398,2025
14,WAS,T.Burks,1.6666666666666667,0.0,0.0,25.666666666666668,0.0,0.0,0.3333333333333333,6.233333333333333,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0,1,0.0,5,2,0.022988505747126436,0.0,MIN,0.04153695543293729,0.032570360583424544,0.04944865677074265,53.46260387811634,46.53739612188366,0.4,0.6190476190476191,0.5,1,0.25,193.08333333333334,127.83333333333333,-17.833333333333332,-0.04468762845503839,-0.07237891440256632,-0.01789443826797086,21.916666666666668,0.30151843817787416,0.11272727272727273,2025
15,WAS,T.Burks,1.25,0.0,0.0,19.25,0.0,0.0,0.25,4.675,0.0,0.0,0.0,0.0,0.0,0.7583333333333337,0,1,0.0,6,2,0.024193548387096774,0.0,NYG,0.010713960874778756,0.01897566495988462,0.00342300701967285,53.43709468223087,46.56290531776913,0.3933333333333333,0.5833333333333334,0.46,1,0.23076923076923078,242.69230769230768,154.0,-14.76923076923077,0.1298887606071595,0.0717353926658388,0.21382879017383646,27.307692307692307,0.3421588594704684,0.13385826771653545,2025
16,WAS,T.Burks,1.0,0.0,0.0,15.4,0.0,0.0,0.2,3.7399999999999998,5.0,0.0,0.0,0.0,0.0,-1.2399999999999998,0,1,0.0,6,2,0.028132992327365727,0.0,PHI,0.010156533492841511,0.013777726497533001,0.0068277883792652585,52.421307506053274,47.57869249394673,0.3875,0.5833333333333334,0.4716981132075472,1,0.2857142857142857,204.21428571428572,125.14285714285714,-13.642857142857142,-0.0832117838751746,-0.13707199910100898,-0.014714095909865438,19.214285714285715,0.35282651072124754,0.08620689655172414,2025
17,WAS,T.Burks,1.1666666666666667,0.0,0.0,17.833333333333332,0.0,0.0,0.16666666666666666,3.9500000000000006,2.1,0.0,0.0,0.0,0.0,-2.283333333333334,0,2,0.0,6,2,0.03864734299516908,0.0,DAL,0.0009046705281605294,0.014230956267536088,-0.011405710020320899,52.223489167616876,47.776510832383124,0.3764705882352941,0.6,0.47368421052631576,1,0.26666666666666666,266.2,120.6,-15.066666666666666,0.16277886859760637,0.2131175854485071,0.09326349770826727,30.133333333333333,0.3900862068965517,0.1483050847457627,2025
4,NYG,D.Singletary,0.3333333333333333,0.0,8.0,-1.3333333333333333,0.0,0.0,0.0,1.0000000000000002,2.8000000000000003,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0,0,0.0,,-1,0.009433962264150943,0.13559322033898305,LAC,-0.10601114738460977,-0.09121121771525172,-0.11517924540987587,62.23404255319149,37.765957446808514,0.275,0.375,0.25,0,0.0,189.66666666666666,94.33333333333333,-15.0,-0.11258039037124132,-0.21194671365690404,0.08976557704683547,16.666666666666668,0.3667953667953668,0.10112359550561797,2025
5,NYG,D.Singletary,0.25,0.0,13.0,-1.0,0.0,0.0,0.0,1.45,3.4,0.0,0.0,0.0,0.0,0.18333333333333357,1,0,0.0,3,1,0.007936507936507936,0.15151515151515152,NO,-0.12661432015942528,-0.09735460526644597,-0.15019049331060283,55.81395348837209,44.18604651162791,0.32727272727272727,0.3333333333333333,0.3125,0,0.25,209.75,118.0,-15.75,0.0735393775466115,0.16788733591480512,-0.03237955684787003,28.75,0.33059548254620125,0.11678832116788321,2025
6,NYG,D.Singletary,0.4,0.0,14.4,0.0,0.0,0.0,0.0,1.8399999999999999,1.0,0.0,0.0,0.0,0.0,0.5933333333333337,1,0,0.0,3,1,0.018292682926829267,0.17073170731707318,PHI,-0.16000113879617392,-0.09091652559689482,-0.21472546722931082,56.269113149847094,43.730886850152906,0.3230769230769231,0.42857142857142855,0.4,0,0.2,212.8,125.8,-9.0,-0.056637685742579366,-0.08888889730285064,-0.014046391086648582,21.4,0.35282651072124754,0.08620689655172414,2025
7,NYG,D.Singletary,0.3333333333333333,0.0,13.666666666666666,0.0,0.0,0.0,0.0,1.7000000000000002,0.2,0.0,0.0,0.0,0.0,0.6999999999999997,1,0,0.0,3,1,0.015873015873015872,0.1568627450980392,DEN,-0.09603669807171344,-0.022077917762957946,-0.15953301677581572,54.21994884910486,45.78005115089514,0.4,0.42857142857142855,0.4782608695652174,0,0.3333333333333333,192.83333333333334,89.0,-31.166666666666668,-0.14968811218272954,-0.17265123918315425,-0.11294710898205002,15.5,0.34991423670668953,0.08333333333333333,2025
8,NYG,D.Singletary,0.2857142857142857,0.0,12.0,0.0,0.0,0.0,0.0,1.4857142857142858,3.8000000000000003,0.0,0.0,0.0,0.0,0.04761904761904767,1,0,0.0,3,1,0.013574660633484163,0.14054054054054055,PHI,-0.07277647243741026,-0.017651501558318076,-0.12055144719929017,54.229934924078094,45.770065075921906,0.4,0.5,0.5185185185185185,0,0.2857142857142857,223.42857142857142,126.85714285714286,-8.714285714285714,-0.013815874263334884,-0.04261148597860019,0.023403985560119765,23.285714285714285,0.35282651072124754,0.08620689655172414,2025
9,NYG,D.Singletary,0.375,0.0,10.5,3.5,0.0,0.0,0.0,1.7750000000000001,7.1,0.0,0.0,0.0,0.0,-0.10833333333333339,1,0,0.0,3,1,0.0163265306122449,0.13861386138613863,SF,-0.055790219614860526,-0.009302697051367808,-0.09501946727996406,54.70588235294118,45.294117647058826,0.40186915887850466,0.5294117647058824,0.5161290322580645,0,0.25,231.625,105.875,-7.5,0.039542076282501865,0.119541120265701,-0.06725467701526641,19.5,0.41379310344827586,0.11618257261410789,2025
10,NYG,D.Singletary,0.5555555555555556,0.0,14.11111111111111,4.0,0.0,0.0,0.0,2.3666666666666667,10.3,0.0,0.0,0.0,0.0,1.333333333333333,2,1,0.0,3,1,0.02158273381294964,0.1643835616438356,CHI,-0.037161883440920855,0.013865567668534171,-0.07845383400975617,55.47703180212014,44.522968197879855,0.40336134453781514,0.5294117647058824,0.5294117647058824,0,0.2222222222222222,247.5,129.0,-10.625,0.03263804126428185,0.09206353869921843,-0.042614347447296134,28.375,0.38317757009345793,0.12455516014234876,2025
11,NYG,D.Singletary,0.8,0.0,14.7,8.9,0.0,0.0,0.0,3.16,17.7,0.0,0.0,0.1,7.140000000000001,3.906666666666667,5,1,0.0,3,1,0.028662420382165606,0.18032786885245902,GB,-0.03602964387118336,0.002715903627702327,-0.0668909229836679,55.660377358490564,44.339622641509436,0.39552238805970147,0.47619047619047616,0.5263157894736842,0,0.2,208.11111111111111,90.88888888888889,-14.333333333333334,-0.023209707047504437,0.013223498610084343,-0.08105389612471883,19.333333333333332,0.398422090729783,0.1517509727626459,2025
12,NYG,D.Singletary,0.8181818181818182,0.0,17.363636363636363,8.363636363636363,0.0,0.18181818181818182,0.0,4.481818181818182,4.7,0.0,0.0,0.09090909090909091,13.218181818181817,7.218181818181815,14,2,0.0,3,1,0.029154518950437316,0.21071428571428572,DET,-0.018811858874058812,0.012014681839056676,-0.04429513253023428,54.6875,45.3125,0.40540540540540543,0.52,0.5,0,0.18181818181818182,206.3,99.3,-20.0,-0.09335944784900334,-0.0942226441985817,-0.09210891980410135,21.6,0.34763948497854075,0.14942528735632185,2025
13,NYG,D.Singletary,0.75,0.0,19.833333333333332,7.666666666666667,0.0,0.16666666666666666,0.0,4.5,19.200000000000003,0.0,0.0,0.08333333333333333,13.2,6.4,15,2,0.0,3,1,0.026385224274406333,0.2302839116719243,NE,-0.007986169236575625,-0.00330837273330028,-0.011937317739342182,54.230769230769226,45.76923076923077,0.4146341463414634,0.5,0.5,0,0.16666666666666666,223.08333333333334,88.0,-13.333333333333334,-0.04553418930826256,-0.04161962934917825,-0.051843538889374936,17.833333333333332,0.3480565371024735,0.10509554140127389,2025
15,NYG,D.Singletary,0.9230769230769231,0.0,23.53846153846154,9.692307692307692,0.0,0.23076923076923078,0.0,5.630769230769231,2.4000000000000004,0.0,0.0,0.15384615384615385,12.819230769230769,8.235897435897435,15,2,0.0,3,1,0.03217821782178218,0.25,WAS,-0.014485181986405426,-0.002608612132126103,-0.024626362638233004,53.956834532374096,46.043165467625904,0.4114285714285714,0.45161290322580644,0.5,0,0.15384615384615385,258.38461538461536,133.69230769230768,-14.0,0.14936488491877664,0.2377171564291204,0.04517355072870732,26.76923076923077,0.35333333333333333,0.15319148936170213,2025
16,NYG,D.Singletary,0.9285714285714286,0.0,22.785714285714285,9.071428571428571,0.0,0.21428571428571427,0.0,5.3999999999999995,5.6000000000000005,0.0,0.0,0.14285714285714285,13.050000000000002,3.366666666666668,16,2,0.0,3,1,0.031746031746031744,0.24861878453038674,MIN,-0.012084862705968634,0.0011230157232939564,-0.02318392020955066,54.16204217536071,45.83795782463929,0.39572192513368987,0.45714285714285713,0.5185185185185185,0,0.14285714285714285,194.21428571428572,127.07142857142857,-16.571428571428573,-0.05440555165782218,-0.09923894621266752,-0.009359676560062903,20.642857142857142,0.30151843817787416,0.11272727272727273,2025
17,NYG,D.Singletary,0.9333333333333333,0.0,24.4,8.4,0.0,0.2,0.0,5.413333333333333,17.0,0.0,0.0,0.13333333333333333,13.036666666666667,3.653333333333335,17,2,0.0,3,1,0.03303964757709251,0.25831202046035806,LV,-0.03114782845172834,-0.0015973306185054054,-0.056869921707367745,53.31928345626976,46.68071654373024,0.38578680203045684,0.4473684210526316,0.4827586206896552,0,0.13333333333333333,214.46666666666667,115.33333333333333,-9.733333333333333,0.02545335865863915,0.11235684703800027,-0.07070374190926502,24.4,0.36475409836065575,0.09923664122137404,2025
6,SF,J.Jennings,3.0,0.0,0.0,43.0,0.0,0.0,0.3333333333333333,9.966666666666667,1.7000000000000002,0.3333333333333333,-6.366666666666667,0.3333333333333333,9.933333333333332,0.0,0,5,0.0,6,2,0.10101010101010101,0.0,TB,0.044353317097021054,-0.11913444531414005,0.14853669510413353,60.882352941176464,39.11764705882353,0.463768115942029,0.75,0.3684210526315789,0,0.8,228.4,90.8,-16.2,0.009769668218652149,0.0966084750772007,-0.1152482692414997,24.0,0.3665254237288136,0.10588235294117647,2025
7,SF,J.Jennings,2.5,0.0,0.0,34.0,0.0,0.0,0.25,7.9,7.1,0.25,-6.2,0.25,11.999999999999998,1.4333333333333318,0,5,0.0,6,2,0.09361702127659574,0.0,ATL,0.03327306232163177,-0.1055832102763306,0.11816090508394886,61.91646191646192,38.08353808353808,0.4588235294117647,0.6,0.34782608695652173,0,0.6666666666666666,156.4,113.6,-17.0,-0.047044872960353645,-0.13633287902848235,0.0641735205631049,18.8,0.33191489361702126,0.12452830188679245,2025
8,SF,J.Jennings,2.8,0.0,0.0,33.4,0.0,0.0,0.2,7.74,8.5,0.2,-6.04,0.2,12.159999999999998,-2.673333333333333,0,5,0.0,4,2,0.1111111111111111,0.0,HOU,0.03343799352736153,-0.08354051554323924,0.11370062018894159,59.23566878980891,40.76433121019109,0.48484848484848486,0.6,0.34615384615384615,0,0.7142857142857143,193.66666666666666,95.16666666666667,-18.0,-0.1441314391938524,-0.24133687152090383,-0.009698394486228137,14.666666666666666,0.3424408014571949,0.07861635220125786,2025
9,SF,J.Jennings,3.0,0.0,0.0,35.333333333333336,0.0,0.0,0.16666666666666666,7.866666666666667,14.100000000000001,0.16666666666666666,-6.166666666666667,0.16666666666666666,12.033333333333331,-2.1000000000000005,0,6,0.0,5,2,0.12244897959183673,0.0,NYG,0.02551057227980407,-0.07323127640251485,0.08866688458635219,60.85271317829457,39.14728682170542,0.4722222222222222,0.5454545454545454,0.36666666666666664,0,0.625,246.375,148.5,-17.25,0.09049510486933554,0.028321750065439903,0.18787887999584546,26.125,0.3421588594704684,0.13385826771653545,2025
10,SF,J.Jennings,3.142857142857143,0.0,0.0,36.142857142857146,0.0,0.0,0.2857142857142857,8.757142857142856,17.1,0.14285714285714285,-7.057142857142856,0.14285714285714285,11.142857142857142,1.1428571428571441,0,9,0.0,4,2,0.1289308176100629,0.0,LA,0.056107107701603626,-0.03898051054601109,0.12215599223288094,58.72193436960277,41.278065630397236,0.4789915966386555,0.5833333333333334,0.38235294117647056,0,0.6666666666666666,222.0,96.75,-22.5,-0.12274467856830273,-0.13333496510242507,-0.10650982306929278,15.125,0.34750462107208874,0.16279069767441862,2025
11,SF,J.Jennings,3.5,0.0,0.0,40.5,0.0,0.0,0.375,9.8,9.4,0.25,-7.150000000000001,0.25,8.7,3.4333333333333336,0,11,0.0,4,2,0.1424581005586592,0.0,ARI,0.06458190220422654,-0.051883087368365596,0.1435782624237059,59.375,40.625,0.47244094488188976,0.5333333333333333,0.42105263157894735,0,0.6,237.77777777777777,112.22222222222223,-13.777777777777779,0.01506368326819391,0.049068057279235994,-0.03657258837820329,21.88888888888889,0.3860759493670886,0.1038961038961039,2025
12,SF,J.Jennings,3.5555555555555554,0.0,0.0,42.0,0.0,0.0,0.3333333333333333,9.755555555555556,15.100000000000001,0.2222222222222222,-7.105555555555557,0.2222222222222222,8.744444444444444,3.777777777777777,0,12,0.0,4,2,0.14805194805194805,0.0,CAR,0.07545885716744087,-0.04439875947379096,0.15786096860828774,59.130434782608695,40.869565217391305,0.4666666666666667,0.5333333333333333,0.43902439024390244,0,0.6363636363636364,222.63636363636363,113.27272727272727,-10.272727272727273,0.09410259622439603,0.16762828505594676,-0.0014807992566199838,21.545454545454547,0.3731958762886598,0.16091954022988506,2025
13,SF,J.Jennings,3.7,0.0,0.0,41.9,0.0,0.0,0.4,10.290000000000001,13.9,0.2,-7.640000000000001,0.2,8.209999999999999,3.576666666666666,0,13,0.0,3,2,0.15347721822541965,0.0,CLE,0.06842943887820269,-0.02936588866200388,0.138833019584231,58.04749340369393,41.952506596306065,0.47297297297297297,0.5882352941176471,0.4222222222222222,0,0.6666666666666666,195.9090909090909,100.81818181818181,-25.545454545454547,-0.12003948578182855,-0.097574251974702,-0.14824401289734512,20.363636363636363,0.3108108108108108,0.06375838926174497,2025
15,SF,J.Jennings,3.727272727272727,0.0,0.0,41.63636363636363,0.0,0.0,0.45454545454545453,10.618181818181819,18.7,0.18181818181818182,-7.968181818181819,0.18181818181818182,7.881818181818181,2.18181818181818,0,15,0.0,2,2,0.15848214285714285,0.0,TEN,0.06496407430917679,-0.03267000789372555,0.1372934267834651,57.420924574209245,42.579075425790755,0.4909090909090909,0.5882352941176471,0.4166666666666667,0,0.6923076923076923,241.84615384615384,121.23076923076923,-17.384615384615383,0.08580014526550428,0.14124358229883546,0.014731739613688863,26.53846153846154,0.31958762886597936,0.09929078014184398,2025
16,SF,J.Jennings,3.6666666666666665,0.0,0.0,41.25,0.0,0.0,0.5833333333333334,11.291666666666666,18.1,0.16666666666666666,-8.641666666666666,0.16666666666666666,8.008333333333333,4.608333333333334,0,19,0.0,2,2,0.1589958158995816,0.0,IND,0.07957867884878801,-0.030717369103669928,0.16447321272734655,56.502242152466366,43.49775784753363,0.5,0.6111111111111112,0.4230769230769231,0,0.7142857142857143,260.35714285714283,92.64285714285714,-16.642857142857142,-0.03259497610990734,-0.0009041971442770814,-0.08376626332205739,21.5,0.3893805309734513,0.14102564102564102,2025
17,SF,J.Jennings,3.769230769230769,0.0,0.0,43.53846153846154,0.0,0.0,0.6153846153846154,11.815384615384614,12.2,0.15384615384615385,-9.165384615384614,0.23076923076923078,7.084615384615385,5.084615384615388,0,21,0.0,2,2,0.16015625,0.0,CHI,0.10125753423411456,-0.016779472869747028,0.19234646990483034,56.43979057591623,43.560209424083766,0.5105263157894737,0.631578947368421,0.42857142857142855,0,0.7333333333333333,226.2,128.2,-11.8,-0.01524421500426723,-0.008090051802074248,-0.02419158882633105,23.2,0.38317757009345793,0.12455516014234876,2025
4,ARI,T.Benson,2.6666666666666665,0.0,41.666666666666664,15.0,0.0,0.0,0.0,8.333333333333334,10.4,0.0,0.0,0.0,0.0,0.0,3,2,0.0,2,1,0.125,0.328125,SEA,0.05861340966578336,0.005709327254062309,0.09982290543912392,55.81395348837209,44.18604651162791,0.3783783783783784,1.0,0.36363636363636365,0,0.6666666666666666,234.66666666666666,89.0,-15.0,-0.076525456476927,0.02473063255763331,-0.21903402622927115,15.666666666666666,0.33697632058287796,0.09872611464968153,2025
4,NO,A.Kamara,3.0,0.0,62.0,15.666666666666666,0.0,0.3333333333333333,0.0,12.1,11.2,0.0,0.0,0.0,0.0,0.0,6,0,0.0,1,1,0.0847457627118644,0.6944444444444444,BUF,-0.11019553305974901,-0.10140252185680614,-0.1156286131526243,61.274509803921575,38.72549019607843,0.35,0.3333333333333333,0.4166666666666667,1,0.0,141.33333333333334,156.0,-14.666666666666666,0.04057858841214319,0.031803848393748356,0.049938311098431,23.666666666666668,0.4135188866799205,0.13306451612903225,2025
5,NO,A.Kamara,3.25,0.0,64.0,12.25,0.0,0.25,0.0,11.875,9.5,0.0,0.0,0.0,0.0,-0.6083333333333343,7,2,0.0,1,1,0.10416666666666667,0.6310679611650486,NYG,-0.08748568180259206,-0.02754729837666826,-0.13046781202249794,57.77777777777777,42.22222222222222,0.3584905660377358,0.25,0.4375,1,0.0,246.5,151.5,-19.75,0.0679040199361698,-0.018562554864930084,0.22131245909941152,25.25,0.3421588594704684,0.13385826771653545,2025
6,NO,A.Kamara,3.4,0.0,56.6,15.4,0.0,0.2,0.0,11.4,12.6,0.0,0.0,0.0,0.0,-2.3000000000000007,8,5,0.0,1,1,0.12,0.553030303030303,NE,-0.0572695537402137,-0.06782247568530583,-0.04931161260129176,56.797583081571,43.202416918429,0.38235294117647056,0.3333333333333333,0.4,1,0.2,246.8,86.4,-13.2,0.027200686336510856,0.16501241787025916,-0.16526052494337906,19.0,0.3480565371024735,0.10509554140127389,2025
7,NO,A.Kamara,3.6666666666666665,0.0,52.333333333333336,20.333333333333332,0.0,0.16666666666666666,0.0,11.6,5.9,0.0,0.0,0.0,0.0,-0.5,12,5,0.0,1,1,0.12935323383084577,0.5424836601307189,CHI,-0.05505926318898747,-0.06219004509725545,-0.04961824002675458,56.54450261780105,43.455497382198956,0.37662337662337664,0.3333333333333333,0.391304347826087,1,0.16666666666666666,219.4,155.6,-6.4,0.00018282985532502535,0.06437254047310675,-0.06872671242552891,28.2,0.38317757009345793,0.12455516014234876,2025
